DOI,Compound_Name,IUPAC_Name,SMILES,SMILES_Source,Degradation_Target,Recruiter,Assay,Cell_Line,DC50,DC50_units,DC50_h,Dmax,Dmax_h,Dmax_conc,Standard_InChIKey,Standard_InChIKey_Source,IUPAC_Name_Source,Connectivity_Key
10.1021/acs.jmedchem.1c02179,21,"(2S,4R)-1-((S)-2-Acetamido-3,3-dimethylbutanoyl)-N-(2-((12-((4-((2-aminophenyl)carbamoyl)phenyl)amino)-12-oxododecyl)oxy)-4-(4-methylthiazol-5-yl)benzyl)-4-hydroxypyrrolidine-2-carboxamide",O=C(Nc1ccc(cc1)C(=O)Nc1ccccc1N)CCCCCCCCCCCOc1cc(ccc1CNC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](C(C)(C)C)NC(=O)C)O)c1scnc1C,PAPER,HDAC2,VHL,quantitative western blotting,HCT116,,,,50,24,,XPJGKIYHVFVWKJ-XVYMMXEDSA-N,OPSIN,,XPJGKIYHVFVWKJ
10.1021/acs.jmedchem.1c02179,21,"(2S,4R)-1-((S)-2-Acetamido-3,3-dimethylbutanoyl)-N-(2-((12-((4-((2-aminophenyl)carbamoyl)phenyl)amino)-12-oxododecyl)oxy)-4-(4-methylthiazol-5-yl)benzyl)-4-hydroxypyrrolidine-2-carboxamide",O=C(Nc1ccc(cc1)C(=O)Nc1ccccc1N)CCCCCCCCCCCOc1cc(ccc1CNC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](C(C)(C)C)NC(=O)C)O)c1scnc1C,PAPER,HDAC3,VHL,quantitative western blotting,HCT116,1380 ± 130,nM,24,57,24,,XPJGKIYHVFVWKJ-XVYMMXEDSA-N,OPSIN,,XPJGKIYHVFVWKJ
10.1021/acs.jmedchem.1c02179,22,"(2S,4R)-N-(2-((12-((4-((2-Aminophenyl)carbamoyl)phenyl)amino)-12-oxododecyl)oxy)-4-(4-methylthiazol-5-yl)benzyl)-1-((S)-2-(1-fluorocyclopropane-1-carboxamido)-3,3-dimethylbutanoyl)-4-hydroxypyrrolidine-2-carboxamide",O=C(Nc1ccc(cc1)C(=O)Nc1ccccc1N)CCCCCCCCCCCOc1cc(ccc1CNC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](C(C)(C)C)NC(=O)C1(F)CC1)O)c1scnc1C,PAPER,HDAC1,VHL,quantitative western blotting,HCT116,,,,41,24,,NAADBQUVFJWCFU-XVYMMXEDSA-N,OPSIN,,NAADBQUVFJWCFU
10.1021/acs.jmedchem.1c02179,22,"(2S,4R)-N-(2-((12-((4-((2-Aminophenyl)carbamoyl)phenyl)amino)-12-oxododecyl)oxy)-4-(4-methylthiazol-5-yl)benzyl)-1-((S)-2-(1-fluorocyclopropane-1-carboxamido)-3,3-dimethylbutanoyl)-4-hydroxypyrrolidine-2-carboxamide",O=C(Nc1ccc(cc1)C(=O)Nc1ccccc1N)CCCCCCCCCCCOc1cc(ccc1CNC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](C(C)(C)C)NC(=O)C1(F)CC1)O)c1scnc1C,PAPER,HDAC2,VHL,quantitative western blotting,HCT116,,,,18,24,,NAADBQUVFJWCFU-XVYMMXEDSA-N,OPSIN,,NAADBQUVFJWCFU
10.1021/acs.jmedchem.1c02179,22,"(2S,4R)-N-(2-((12-((4-((2-Aminophenyl)carbamoyl)phenyl)amino)-12-oxododecyl)oxy)-4-(4-methylthiazol-5-yl)benzyl)-1-((S)-2-(1-fluorocyclopropane-1-carboxamido)-3,3-dimethylbutanoyl)-4-hydroxypyrrolidine-2-carboxamide",O=C(Nc1ccc(cc1)C(=O)Nc1ccccc1N)CCCCCCCCCCCOc1cc(ccc1CNC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](C(C)(C)C)NC(=O)C1(F)CC1)O)c1scnc1C,PAPER,HDAC3,VHL,quantitative western blotting,HCT116,440.0 ± 30.0,nM,24,77,24,,NAADBQUVFJWCFU-XVYMMXEDSA-N,OPSIN,,NAADBQUVFJWCFU
10.1021/acs.jmedchem.1c02179,23,"N1-(4-(2-(((2S,4R)-1-((S)-2-Acetamido-3,3-dimethylbutanoyl)-4-hydroxypyrrolidine-2-carboxamido)methyl)-5-(4-methylthiazol-5-yl)phenoxy)butyl)-N6-(4-((2-aminophenyl)carbamoyl)phenyl)adipamide",O[C@H]1CN([C@@H](C1)C(=O)NCc1ccc(cc1OCCCCNC(=O)CCCCC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N)c1scnc1C)C(=O)[C@H](C(C)(C)C)NC(=O)C,PAPER,HDAC1,VHL,quantitative western blotting,HCT116,,,,53,24,,DMMLGYWZMDZZME-YUCKTDLNSA-N,OPSIN,,DMMLGYWZMDZZME
10.1021/acs.jmedchem.1c02179,23,"N1-(4-(2-(((2S,4R)-1-((S)-2-Acetamido-3,3-dimethylbutanoyl)-4-hydroxypyrrolidine-2-carboxamido)methyl)-5-(4-methylthiazol-5-yl)phenoxy)butyl)-N6-(4-((2-aminophenyl)carbamoyl)phenyl)adipamide",O[C@H]1CN([C@@H](C1)C(=O)NCc1ccc(cc1OCCCCNC(=O)CCCCC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N)c1scnc1C)C(=O)[C@H](C(C)(C)C)NC(=O)C,PAPER,HDAC2,VHL,quantitative western blotting,HCT116,,,,14,24,,DMMLGYWZMDZZME-YUCKTDLNSA-N,OPSIN,,DMMLGYWZMDZZME
10.1021/acs.jmedchem.1c02179,23,"N1-(4-(2-(((2S,4R)-1-((S)-2-Acetamido-3,3-dimethylbutanoyl)-4-hydroxypyrrolidine-2-carboxamido)methyl)-5-(4-methylthiazol-5-yl)phenoxy)butyl)-N6-(4-((2-aminophenyl)carbamoyl)phenyl)adipamide",O[C@H]1CN([C@@H](C1)C(=O)NCc1ccc(cc1OCCCCNC(=O)CCCCC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N)c1scnc1C)C(=O)[C@H](C(C)(C)C)NC(=O)C,PAPER,HDAC3,VHL,quantitative western blotting,HCT116,,,,27,24,,DMMLGYWZMDZZME-YUCKTDLNSA-N,OPSIN,,DMMLGYWZMDZZME
10.1021/acs.jmedchem.1c02179,24,"N1-(4-(2-(((2S,4R)-1-((S)-2-Acetamido-3,3-dimethylbutanoyl)-4-hydroxypyrrolidine-2-carboxamido)methyl)-5-(4-methylthiazol-5-yl)phenoxy)butyl)-N9-(4-((2-aminophenyl)carbamoyl)phenyl)nonanediamide",O[C@H]1CN([C@@H](C1)C(=O)NCc1ccc(cc1OCCCCNC(=O)CCCCCCCC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N)c1scnc1C)C(=O)[C@H](C(C)(C)C)NC(=O)C,PAPER,HDAC1,VHL,quantitative western blotting,HCT116,,,,38,24,,XEWSKARQBANKDD-XZXJPCOESA-N,OPSIN,,XEWSKARQBANKDD
10.1021/acs.jmedchem.1c02179,24,"N1-(4-(2-(((2S,4R)-1-((S)-2-Acetamido-3,3-dimethylbutanoyl)-4-hydroxypyrrolidine-2-carboxamido)methyl)-5-(4-methylthiazol-5-yl)phenoxy)butyl)-N9-(4-((2-aminophenyl)carbamoyl)phenyl)nonanediamide",O[C@H]1CN([C@@H](C1)C(=O)NCc1ccc(cc1OCCCCNC(=O)CCCCCCCC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N)c1scnc1C)C(=O)[C@H](C(C)(C)C)NC(=O)C,PAPER,HDAC2,VHL,quantitative western blotting,HCT116,,,,11,24,,XEWSKARQBANKDD-XZXJPCOESA-N,OPSIN,,XEWSKARQBANKDD
10.1021/acs.jmedchem.1c02179,24,"N1-(4-(2-(((2S,4R)-1-((S)-2-Acetamido-3,3-dimethylbutanoyl)-4-hydroxypyrrolidine-2-carboxamido)methyl)-5-(4-methylthiazol-5-yl)phenoxy)butyl)-N9-(4-((2-aminophenyl)carbamoyl)phenyl)nonanediamide",O[C@H]1CN([C@@H](C1)C(=O)NCc1ccc(cc1OCCCCNC(=O)CCCCCCCC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N)c1scnc1C)C(=O)[C@H](C(C)(C)C)NC(=O)C,PAPER,HDAC3,VHL,quantitative western blotting,HCT116,,,,15,24,,XEWSKARQBANKDD-XZXJPCOESA-N,OPSIN,,XEWSKARQBANKDD
10.1021/acs.jmedchem.1c02179,9,"(2S,4R)-1-((S)-2-(2-((9-(2-((4-((2-Aminophenyl)carbamoyl)phenyl)amino)-2-oxoethoxy)nonyl)oxy)acetamido)-3,3-dimethylbutanoyl)-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",NC1=C(C=CC=C1)NC(=O)C1=CC=C(C=C1)NC(COCCCCCCCCCOCC(=O)N[C@H](C(=O)N1[C@@H](C[C@H](C1)O)C(=O)NCC1=CC=C(C=C1)C1=C(N=CS1)C)C(C)(C)C)=O,OPSIN,HDAC1,VHL,quantitative western blotting,HCT116,,,,84,,10 μM,BOXZMOCGSKLDAH-OUZJXKGJSA-N,OPSIN,,BOXZMOCGSKLDAH
10.1021/acs.jmedchem.1c02179,9,"(2S,4R)-1-((S)-2-(2-((9-(2-((4-((2-Aminophenyl)carbamoyl)phenyl)amino)-2-oxoethoxy)nonyl)oxy)acetamido)-3,3-dimethylbutanoyl)-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",NC1=C(C=CC=C1)NC(=O)C1=CC=C(C=C1)NC(COCCCCCCCCCOCC(=O)N[C@H](C(=O)N1[C@@H](C[C@H](C1)O)C(=O)NCC1=CC=C(C=C1)C1=C(N=CS1)C)C(C)(C)C)=O,OPSIN,HDAC2,VHL,quantitative western blotting,HCT116,,,,51,,10 μM,BOXZMOCGSKLDAH-OUZJXKGJSA-N,OPSIN,,BOXZMOCGSKLDAH
10.1186/s13045-022-01258-8,1,"N-{2-[[(2S)-2-methyl-1-pyrrolidinyl]methyl]-1H-benzimidazole-5-yl)-1-(8-(2-(2,6-dioxo-3-piperidinyl)-4 fluoro-1H-Isoindole-1,3(2H)-dione-4-yl)-octyl)-1H-indazole-5-carboxamide",C[C@@H]1N(CCC1)CC1=NC2=C(N1)C=CC(=C2)NC(=O)C=2C=C1C=NN(C1=CC2)CCCCCCCCC2(C1C(N(C(C1=CC=C2)=O)C2C(NC(CC2)=O)=O)=O)F,OPSIN,ENL,Cereblon,Western blot,MV4;11,37,nM,24,~95,24,500 nM,KZQVNNMHAFYCSC-RAVZXFQTSA-N,OPSIN,,KZQVNNMHAFYCSC
10.1186/s13045-022-01258-8,3,"N-{2-[[(2S)-2-methyl-1-pyrrolidinyl]methyl]-1H-benzimidazole-5-yl)-1-(4-(2-(2,6-dioxo-3-piperidinyl)-4 fluoro-1H-Isoindole-1,3(2H)-dione-4-yl)-butyl)-1H-indazole-5-carboxamide",C[C@@H]1N(CCC1)CC1=NC2=C(N1)C=CC(=C2)NC(=O)C=2C=C1C=NN(C1=CC2)CCCCC2(C1C(N(C(C1=CC=C2)=O)C2C(NC(CC2)=O)=O)=O)F,OPSIN,ENL,Cereblon,Western blot,MV4;11,72,nM,24,89,24,500 nM,SSJOHTDMZAZJSL-GCKKKMGHSA-N,OPSIN,,SSJOHTDMZAZJSL
10.1186/s13045-022-01258-8,2,"N-{2-[[(2S)-2-methyl-1-pyrrolidinyl]methyl]-1H-benzimidazole-5-yl)-1-(6-(2-(2,6-dioxo-3-piperidinyl)-4 fluoro-1H-Isoindole-1,3(2H)-dione-4-yl)-hexyl)-1H-indazole-5-carboxamide",C[C@@H]1N(CCC1)CC1=NC2=C(N1)C=CC(=C2)NC(=O)C=2C=C1C=NN(C1=CC2)CCCCCCC2(C1C(N(C(C1=CC=C2)=O)C2C(NC(CC2)=O)=O)=O)F,OPSIN,ENL,Cereblon,Western blot,MV4;11,~50,nM,24,~68,24,,AQTSJBHZEIVSFH-BEYSAQILSA-N,OPSIN,,AQTSJBHZEIVSFH
10.1186/s13045-022-01258-8,1,"N-{2-[[(2S)-2-methyl-1-pyrrolidinyl]methyl]-1H-benzimidazole-5-yl)-1-(8-(2-(2,6-dioxo-3-piperidinyl)-4 fluoro-1H-Isoindole-1,3(2H)-dione-4-yl)-octyl)-1H-indazole-5-carboxamide",C[C@@H]1N(CCC1)CC1=NC2=C(N1)C=CC(=C2)NC(=O)C=2C=C1C=NN(C1=CC2)CCCCCCCCC2(C1C(N(C(C1=CC=C2)=O)C2C(NC(CC2)=O)=O)=O)F,OPSIN,ENL,Cereblon,Western blot,Molm-13,47,nM,24,~88,24,,KZQVNNMHAFYCSC-RAVZXFQTSA-N,OPSIN,,KZQVNNMHAFYCSC
10.1186/s13045-022-01258-8,1,"N-{2-[[(2S)-2-methyl-1-pyrrolidinyl]methyl]-1H-benzimidazole-5-yl)-1-(8-(2-(2,6-dioxo-3-piperidinyl)-4 fluoro-1H-Isoindole-1,3(2H)-dione-4-yl)-octyl)-1H-indazole-5-carboxamide",C[C@@H]1N(CCC1)CC1=NC2=C(N1)C=CC(=C2)NC(=O)C=2C=C1C=NN(C1=CC2)CCCCCCCCC2(C1C(N(C(C1=CC=C2)=O)C2C(NC(CC2)=O)=O)=O)F,OPSIN,ENL (WT and mutant),Cereblon,Western blot,HEK293T,,,,~95,24,500 nM,KZQVNNMHAFYCSC-RAVZXFQTSA-N,OPSIN,,KZQVNNMHAFYCSC
10.1016/j.isci.2023.107535,Comp-K,,,,Cyclophilin A (CypA),VHL,Immunoblot (western blot) densitometry normalized to β-tubulin,A549,44.66,nM,12 h,>90,12 h,200 nM,,,,
10.1016/j.isci.2023.107535,Comp-L,,,,Cyclophilin A (CypA),VHL,Immunoblot (western blot) densitometry normalized to β-tubulin,A549,57.86,nM,12 h,>90,12 h,200 nM,,,,
10.1016/j.isci.2023.107535,Comp-M,,,,Cyclophilin A (CypA),VHL,Immunoblot (western blot) densitometry normalized to β-tubulin,A549,32.9,nM,12 h,>90,12 h,200 nM,,,,
10.1016/j.redox.2023.102783,SD2267,"3-(7-((8-((2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindolin-4-yl) amino) octyl) oxy)-1-methyl-1H-benzo[d] [1,2,3] triazol-5-yl)-3-(4-methyl-3-(((R)-4-methyl-1,1-dioxido-3,4-dihydro-2H-benzo[b] [1,4,5] oxathiazepin-2-yl) methyl) phenyl) propanoic acid",O=C1NC(CCC1N1C(C2=CC=CC(=C2C1=O)NCCCCCCCCOC1=CC(=CC2=C1N(N=N2)C)C(CC(=O)O)C2=CC(=C(C=C2)C)CN2S(C1=C(O[C@@H](C2)C)C=CC=C1)(=O)=O)=O)=O,OPSIN,KEAP1,CRBN,Western blot (densitometry),HepG2,8.1,nM,24,82.3,24,300 nM,VXOYJRRGTMUDKQ-AXOGOZOFSA-N,OPSIN,,VXOYJRRGTMUDKQ
10.1016/j.redox.2023.102783,SD2267,"3-(7-((8-((2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindolin-4-yl) amino) octyl) oxy)-1-methyl-1H-benzo[d] [1,2,3] triazol-5-yl)-3-(4-methyl-3-(((R)-4-methyl-1,1-dioxido-3,4-dihydro-2H-benzo[b] [1,4,5] oxathiazepin-2-yl) methyl) phenyl) propanoic acid",O=C1NC(CCC1N1C(C2=CC=CC(=C2C1=O)NCCCCCCCCOC1=CC(=CC2=C1N(N=N2)C)C(CC(=O)O)C2=CC(=C(C=C2)C)CN2S(C1=C(O[C@@H](C2)C)C=CC=C1)(=O)=O)=O)=O,OPSIN,KEAP1,CRBN,Western blot (densitometry),AML12,16.8,nM,24,76.5,24,300 nM,VXOYJRRGTMUDKQ-AXOGOZOFSA-N,OPSIN,,VXOYJRRGTMUDKQ
10.1021/jacs.8b05807,15a,"(2R,3R,4S)-1-((S)-2-(tert-butyl)-17-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2 f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,16-dioxo-6,9,12-trioxa-3,15-diazaheptadecanoyl)-3 fluoro-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",,,Brd4,VHL,Western blotting,HeLa,1-3,nM,24,,,,,,,
10.1021/jacs.8b05807,15a,"(2R,3R,4S)-1-((S)-2-(tert-butyl)-17-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2 f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,16-dioxo-6,9,12-trioxa-3,15-diazaheptadecanoyl)-3 fluoro-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",,,Brd2,VHL,Western blotting,HeLa,≈ 10,nM,24,,,,,,,
10.1021/jacs.8b05807,15a,"(2R,3R,4S)-1-((S)-2-(tert-butyl)-17-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2 f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,16-dioxo-6,9,12-trioxa-3,15-diazaheptadecanoyl)-3 fluoro-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",,,Brd3,VHL,Western blotting,HeLa,≈ 10,nM,24,,,,,,,
10.1021/jacs.8b05807,15b,"(2R,3S,4S)-1-((S)-2-(tert-butyl)-17-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2 f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,16-dioxo-6,9,12-trioxa-3,15-diazaheptadecanoyl)-3 fluoro-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",,,Brd4,VHL,Western blotting,HeLa,10-30,nM,24,,,,,,,
10.1021/jacs.8b05807,15b,"(2R,3S,4S)-1-((S)-2-(tert-butyl)-17-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2 f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,16-dioxo-6,9,12-trioxa-3,15-diazaheptadecanoyl)-3 fluoro-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",,,Brd2,VHL,Western blotting,HeLa,≈ 3000,nM,24,,,,,,,
10.1021/jacs.8b05807,15b,"(2R,3S,4S)-1-((S)-2-(tert-butyl)-17-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2 f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,16-dioxo-6,9,12-trioxa-3,15-diazaheptadecanoyl)-3 fluoro-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",,,Brd3,VHL,Western blotting,HeLa,≈ 3000,nM,24,,,,,,,
10.1021/acschembio.5b00216,MZ1,"(2S,4R)-1-((S)-2-(tert-butyl)-17-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2 f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,16-dioxo-6,9,12-trioxa-3,15-diazaheptadecanoyl)- 4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(N=CS6)C)O)C(C)(C)C)C7=CC=C(C=C7)Cl)C,PUBCHEM,BRD4,VHL,Western blot,HeLa,,,,100.0,24.0,1 μM,PTAMRJLIOCHJMQ-PYNGZGNASA-N,PUBCHEM,,PTAMRJLIOCHJMQ
10.1021/acschembio.5b00216,MZ2,"(2S,4R)-1-((S)-2-(tert-butyl)-20-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2 f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,19-dioxo-6,9,12,15-tetraoxa-3,18-diazaicosanoyl)- 4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",C/C(=C\C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](CN(CC2=CC=CS2)S(=O)(=O)C3=C(C=C(C(=C3)F)F)F)O)/C(F)(F)F,PUBCHEM,BRD4,VHL,Western blot,HeLa,,,,100.0,24.0,1 μM,ZDEYHQOBNVRHPY-POAKBVNNSA-N,PUBCHEM,,ZDEYHQOBNVRHPY
10.1021/acschembio.5b00216,MZ3,"(2S,4R)-1-((2S,5S)-5-benzyl-2-(tert-butyl)-20-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6Hthieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,7,19-trioxo-9,12,15-trioxa-3,6,18 triazaicosanoyl)-4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",C(C1=CC=CC=C1)[C@@H](C(N[C@H](C(=O)N1[C@@H](C[C@H](C1)O)C(=O)NCC1=CC=C(C=C1)C1=C(N=CS1)C)C(C)(C)C)=O)NC(COCCOCCOCCNC(C[C@H]1C=2N(C3=C(C(=N1)C1=CC=C(C=C1)Cl)C(=C(S3)C)C)C(=NN2)C)=O)=O,OPSIN,BRD4,VHL,Western blot,HeLa,,,,100.0,24.0,1 μM,ANYWTMNSSMEZSK-GQCKFWBASA-N,OPSIN,,ANYWTMNSSMEZSK
10.1021/acschembio.5b00216,MZ1,"(2S,4R)-1-((S)-2-(tert-butyl)-17-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2 f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)-4,16-dioxo-6,9,12-trioxa-3,15-diazaheptadecanoyl)- 4-hydroxy-N-(4-(4-methylthiazol-5-yl)benzyl)pyrrolidine-2-carboxamide",CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(N=CS6)C)O)C(C)(C)C)C7=CC=C(C=C7)Cl)C,PUBCHEM,BRD4,VHL,Live-cell fluorescence imaging of GFP-BRD4,U2OS,,,,100.0,3.0,5 μM,PTAMRJLIOCHJMQ-PYNGZGNASA-N,PUBCHEM,,PTAMRJLIOCHJMQ
10.1038/s41589-018-0055-y,dBET6,"2-[(9S)-7-(4-chlorophenyl)-4,5,13-trimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]-N-[8-[[2-[2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindol-4-yl]oxyacetyl]amino]octyl]acetamide",CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NCCCCCCCCNC(=O)COC4=CC=CC5=C4C(=O)N(C5=O)C6CCC(=O)NC6=O)C7=CC=C(C=C7)Cl)C,PUBCHEM,BRD4BD1,CRBN,EGFP/mCherry reporter flow cytometry,Flip-In 293,10,nM,5 h,,,,JGQPZPLJOBHHBK-UFXYQILXSA-N,PUBCHEM,PUBCHEM,JGQPZPLJOBHHBK
10.1038/s41589-018-0055-y,dBET6,"2-[(9S)-7-(4-chlorophenyl)-4,5,13-trimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]-N-[8-[[2-[2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindol-4-yl]oxyacetyl]amino]octyl]acetamide",CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NCCCCCCCCNC(=O)COC4=CC=CC5=C4C(=O)N(C5=O)C6CCC(=O)NC6=O)C7=CC=C(C=C7)Cl)C,PUBCHEM,BRD4BD2,CRBN,EGFP/mCherry reporter flow cytometry,Flip-In 293,50,nM,5 h,,,,JGQPZPLJOBHHBK-UFXYQILXSA-N,PUBCHEM,PUBCHEM,JGQPZPLJOBHHBK
10.1038/s41589-018-0055-y,dBET23,"methyl 2-[(9S)-7-(4-chlorophenyl)-4-[8-[[2-[2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindol-4-yl]oxyacetyl]amino]octylcarbamoyl]-5,13-dimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]acetate",CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC)C4=CC=C(C=C4)Cl)C(=O)NCCCCCCCCNC(=O)COC5=CC=CC6=C5C(=O)N(C6=O)C7CCC(=O)NC7=O,PUBCHEM,BRD4BD1,CRBN,EGFP/mCherry reporter flow cytometry,Flip-In 293,50,nM,5 h,,,,ZIHIUFZFPMILIG-XLTVJXRZSA-N,PUBCHEM,PUBCHEM,ZIHIUFZFPMILIG
10.1038/s41589-018-0055-y,dBET23,"methyl 2-[(9S)-7-(4-chlorophenyl)-4-[8-[[2-[2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindol-4-yl]oxyacetyl]amino]octylcarbamoyl]-5,13-dimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]acetate",CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC)C4=CC=C(C=C4)Cl)C(=O)NCCCCCCCCNC(=O)COC5=CC=CC6=C5C(=O)N(C6=O)C7CCC(=O)NC7=O,PUBCHEM,BRD4BD2,CRBN,EGFP/mCherry reporter flow cytometry,Flip-In 293,> 1000,nM,5 h,,,,ZIHIUFZFPMILIG-XLTVJXRZSA-N,PUBCHEM,PUBCHEM,ZIHIUFZFPMILIG
10.1038/s41589-018-0055-y,dBET70,"methyl 2-[(9S)-7-(4-chlorophenyl)-4-[8-[[2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindol-4-yl]amino]octylcarbamoyl]-5,13-dimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]acetate",CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC)C4=CC=C(C=C4)Cl)C(=O)NCCCCCCCCNC5=CC=CC6=C5C(=O)N(C6=O)C7CCC(=O)NC7=O,PUBCHEM,BRD4BD1,CRBN,EGFP/mCherry reporter flow cytometry,Flip-In 293,5,nM,5 h,,,,VDRKZYYQEGSLIS-XLTVJXRZSA-N,PUBCHEM,PUBCHEM,VDRKZYYQEGSLIS
10.1038/s41589-018-0055-y,dBET70,"methyl 2-[(9S)-7-(4-chlorophenyl)-4-[8-[[2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindol-4-yl]amino]octylcarbamoyl]-5,13-dimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]acetate",CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC)C4=CC=C(C=C4)Cl)C(=O)NCCCCCCCCNC5=CC=CC6=C5C(=O)N(C6=O)C7CCC(=O)NC7=O,PUBCHEM,BRD4BD2,CRBN,EGFP/mCherry reporter flow cytometry,Flip-In 293,5,nM,5 h,,,,VDRKZYYQEGSLIS-XLTVJXRZSA-N,PUBCHEM,PUBCHEM,VDRKZYYQEGSLIS
